start	end	text
1175860	1177860	I have been busy at the end of the year.
1177860	1179860	In Japan,
1179860	1181860	it is not just about agriculture.
1181860	1183860	It is about the Yuan Dynasty.
1183860	1185860	So, there are many things.
1185860	1187860	Can you hear me?
1195860	1197860	Can you hear me?
1199860	1201860	Can you hear me?
1201860	1203860	If you are
1203860	1205860	in the middle of the question,
1205860	1207860	everybody can see that
1207860	1209860	my question will be adjusted to mine.
1209860	1211860	If you only listen to the live stream
1211860	1213860	continuously or you have questions,
1213860	1218860	建议你退出了,或者刷新一下,或者退出了重新进一,
1218860	1221860	只是你个人的问题,别人没有普遍反应的话,
1221860	1224860	那就是你个人的问题,就退出了,再进一下,
1224860	1227860	或者最差的情况就重启一下,好吧?
1230860	1233860	这么大的,我利用的都是公开信息,
1233860	1236860	而且现在马上,今天已经有很多超过的了,
1236860	1239860	超着超着,他们就不知道是谁是源头了,
1240860	1243860	马上很多在今天推特上已经有很多超过这个东西了,
1243860	1245860	超完了之后他哪知道是我?
1256860	1259860	电报上想助手不回话,不回话,
1259860	1260860	有些时候大家会跟大家讲一下,
1260860	1264860	加群的,就是我们那个,因为往群里每天拉很多人,
1264860	1268860	就是被那个系统,有的时候就是每天只能拉几个人进群,
1269860	1272860	如果这个小助手不回答你呢,你就过个一两,
1272860	1275860	他一般我跟他讲的是,两天之内必须回复,
1275860	1278860	如果两天之内不回复呢,你就再找他一下,
1278860	1281860	提醒他一下,因为每天很多人找他搭话,
1281860	1283860	跟他那个,所以他回复了,
1283860	1286860	两天之后你再提醒他一下,
1286860	1288860	谢谢西太祥语,谢谢打赏,谢谢,
1288860	1291860	像牛人啊,大家点赞那个无所谓,
1291860	1294860	点赞那个那个会员嘛,那没什么,
1294860	1296860	能打赏的,就方便打赏,就打个赏,
1296860	1300860	不方便,无所谓,方便的打赏,让我咱那小金库啊,
1304860	1306860	就是你如果加群的话,你加了之后呢,
1306860	1308860	你就把你那个会员截图直接发给他,
1308860	1311860	不要发你好,就这个过程啊,
1311860	1314860	大家我,我以为说看他那些,
1314860	1316860	聊天过程我也能反映,
1316860	1318860	大部分网友都是比较聪明的,
1318860	1320860	有一些网友他就先你好,请拉群,
1320860	1321860	然后就等他回复,
1321860	1323860	那他下一步肯定还是让你,
1323860	1325860	你想想有很多人联系他,
1325860	1327860	你就是,你跟他联系就是,
1327860	1329860	当然你就是,这是一种换位思维,
1329860	1331860	你知道吧,跟任何人联系,
1331860	1333860	跟朋友联系啊,跟同事啊,
1333860	1334860	包括甚至跟领导,
1334860	1336860	跟你喜欢的女生联系都是,
1336860	1337860	你要换位思考,
1337860	1339860	你不要说什么,请拉群,
1339860	1340860	你要是请拉群,
1340860	1342860	然后再把你的会员的尔玛发给他,
1342860	1344860	他就两步并一步了,不就快了嘛,
1344860	1346860	最怕的是发你好的,
1346860	1348860	我包括我也怕,
1348860	1350860	别人给我发个你好,
1350860	1351860	或者发语音的,
1351860	1353860	就是你看你发一段语音,
1353860	1354860	我不回复就是因为什么,
1354860	1356860	就是我没法听你那个长语音,
1356860	1358860	如果你发现你发了长语音,
1358860	1359860	我没有回复,
1359860	1360860	我告诉你不好意思,
1360860	1361860	我每天说到很多语音,
1361860	1362860	我没有时间听,
1362860	1363860	你给我发文字,
1363860	1364860	你跟领导也是,
1364860	1366860	你在社会中相处,
1366860	1367860	在单位中相处,
1367860	1368860	跟领导,
1368860	1370860	跟领导的时候相处的时候,
1370860	1371860	一定要记住了,
1371860	1373860	就是不要发你好,
1373860	1374860	就是你好,
1374860	1375860	直接说你好,
1375860	1376860	什么什么事,
1376860	1377860	第二呢,
1377860	1378860	不要发语音,
1378860	1380860	因为他文字什么时候看都可以,
1380860	1382860	听语音的时候很痛苦,
1383860	1385860	然后大家那个,
1385860	1386860	元首找人带充的,
1386860	1388860	在那个咱们YouTube平台,
1388860	1389860	如果你不方便带充,
1389860	1391860	就加Patreon也可以的,
1391860	1392860	就是所有的两边,
1392860	1393860	两个平台不同用,
1393860	1395860	但是两边都是同步的,
1395860	1396860	像今天后面的视频,
1396860	1398860	我就同时在两个平台,
1398860	1402860	同时的那个在那个直播,
1402860	1404860	然后那个一般的直播,
1404860	1406860	到YouTube看就行了,
1406860	1408860	然后其他的内容,
1408860	1409860	拍出了呢,
1409860	1410860	他有一些缺点,
1410860	1411860	但是他有优点,
1411860	1413860	就是发常文章比较好,
1413860	1414860	所以拍出了我,
1414860	1415860	我定期会发一些文章,
1415860	1416860	有些文章,
1416860	1418860	我就不方便发到那个油管里面,
1418860	1420860	所以那个拍出了他有优点,
1420860	1421860	缺点呢,
1421860	1422860	就是他,
1422860	1424860	因为平台的费用比YouTube贵一点,
1424860	1425860	所以他那个费费会稍微贵一点点,
1425860	1428860	没到我这里都被平台收走了,
1428860	1430860	好,咱们今天差不多开始吧,
1430860	1440860	今天咱们会员直播,
1440860	1442860	今天12月20号会员直播,
1442860	1445860	今天还是接着讲咱们社会书记系列,
1445860	1447860	其实咱们讲社会书记呢,
1447860	1450860	不是说你了解这个人,
1450860	1451860	谢谢,
1451860	1453860	谢谢HQL的打赏,
1453860	1454860	谢谢,
1454860	1455860	你太了解我了,
1455860	1458860	就是中年老人在家里这个地位,
1458860	1461860	家庭地位不打高,
1461860	1464860	主要靠这个积累点小金库,
1467860	1469860	为什么讲这个各省省委书记呢?
1469860	1471860	其实大家想想,
1471860	1472860	其实我只是讲一下,
1472860	1473860	安利这些省委书记,
1473860	1476860	这些人他能在十几亿中
1476860	1477860	爬到这个省委书记,
1477860	1478860	大家想想,
1478860	1480860	从八千万公务务员群体中
1480860	1483860	爬到只剩这个三五十人这个位置,
1483860	1485860	这些人都是顶龙凤,
1485860	1486860	人中龙凤,
1486860	1489860	他们的仕途经历了各种的问题,
1489860	1490860	那给大家讲省委书记,
1490860	1492860	不是让大家说你怎么当省委书记,
1492860	1494860	而是对你有所启发,
1494860	1495860	一个呢,就是他们,
1495860	1497860	这些人都是典型的这个,
1497860	1498860	他们的仕途呢,
1498860	1500860	其实就是一些典型的案例,
1500860	1502860	你通过分析这些案例,
1502860	1504860	分析他们的仕途,
1504860	1507860	分析他们的这些人生的情况,
1507860	1509860	得出这些仕途上的规律,
1509860	1511860	如果你是在体制内,
1511860	1513860	或者从事相关工作的话,
1513860	1514860	你就得,对你得出起法,
1514860	1515860	不是说我怎么,
1515860	1517860	反正我当不上省委书记对我有什么用,
1517860	1519860	那你当科长,当处长,
1519860	1520860	当县长,当市长,
1520860	1522860	其实都是一样的,
1522860	1524860	第二个呢,就是对很多想,
1524860	1527860	正在处理跟正常关系的,
1527860	1529860	你知道这些人的来龙去卖,
1529860	1532860	知道怎么分析这些人的简历,
1532860	1534860	你知道他的就是接触点,
1534860	1537860	你在什么样的可以接触到他,
1537860	1539860	你什么样的这个,
1539860	1540860	谁提拔了他,
1540860	1542860	你通过什么渠道可以找他,
1543860	1545860	你也不要把省委书记想得非常神圣,
1545860	1546860	其实省委书记,
1546860	1547860	其实我跟大家讲,
1547860	1549860	我第一次见一个省委书记,
1549860	1551860	我上大学的时候,
1551860	1552860	我去他家里,
1552860	1554860	他在那儿摳脚牙子,
1554860	1556860	你在那儿摳脚牙子,
1556860	1557860	摳着摳着,
1557860	1560860	然后想过来过握手,
1560860	1561860	后来说算了,
1561860	1562860	大家你那一刻,
1562860	1564860	你家一下子就理解到,
1564860	1566860	这晚上其实跟大家一样的,
1566860	1567860	你知道吧,
1569860	1570860	第三个呢,
1570860	1573860	就是为什么学这些东西呢,
1573860	1575860	假设你想了解中国,
1575860	1577860	我既不是在体制内,
1577860	1581860	我又不是要从事正常相关的工作,
1581860	1583860	我只是比如说看事呢,
1583860	1585860	想了解中国的情况,
1585860	1587860	那这一帮群体呢,
1587860	1588860	他其实都是,
1588860	1590860	你比如说你了解习近平,
1590860	1591860	你不好了解,
1591860	1593860	这些省委书记都是小号的习近平,
1593860	1598860	都是小号的这个领导,
1598860	1600860	你通过他可以了解中国政治,
1600860	1601860	那每个省呢,
1601860	1603860	你看省委书记他都不一样,
1603860	1605860	你就能了解每个省的生态,
1605860	1607860	在中国你做任何事情,
1607860	1609860	包括你即使看笑话,
1609860	1611860	你就是做一个观察者,
1611860	1612860	做一个看戏的,
1612860	1615860	你得知道这个大局是谁定的,
1615860	1616860	他是你这个省,
1616860	1618860	比如说你是云南省,
1618860	1621860	那云南省的这些走马官花看来看去的,
1621860	1624860	你如果不了解他的这个导演的话,
1624860	1627860	你是很难就是看明白的,
1627860	1629860	那只能是一个走马官花看一看,
1629860	1631860	你只能是个外行看社呢,
1631860	1632860	你怎么了解呢,
1632860	1634860	就是这个每个省的这个导演,
1634860	1636860	就是这个省委书记,
1636860	1637860	所以为什么讲省委书记,
1637860	1639860	大家不要觉得跟你没关系,
1639860	1643860	其实你每个人都生活在这个体制里面,
1643860	1645860	这个省委书记就是这个体制里,
1645860	1647860	最好的一个剖析案例,
1647860	1648860	他是一个大的麻雀,
1648860	1649860	我们把它解剖出来,
1649860	1652860	今天呢我们讲一下西南跟西北的,
1652860	1653860	西北比较多,
1653860	1657860	我们讲一下那个西南的,
1657860	1659860	先讲西南的,云南的,
1659860	1660860	我们先讲云南,
1660860	1661860	云南的省委书记呢,
1661860	1663860	现在叫王宁,
1663860	1664860	这个名字比较俗,
1664860	1666860	1961年出生王宁,
1666860	1667860	他是湖南乡乡人,
1667860	1669860	乡乡就是乡台下面,
1669860	1671860	但是他出生在这个沈阳,
1671860	1673860	为什么一定要研究极惯啊?
1673860	1675860	因为很多极惯的这个老乡,
1675860	1677860	之间他互相帮助的,
1677860	1679860	老乡是个有些地方很认圈子,
1679860	1681860	你比如说你研究这个陈希,
1681860	1685860	陈希在64后收到处理了,
1685860	1687860	他然后就出国了,
1687860	1688860	出国了之后,
1688860	1689860	他其实他原来是
1689860	1690860	已经做到清华党委书记了,
1690860	1692860	他回来之后就变成
1692860	1694860	系的党委副书记了,
1694860	1695860	从学校的党委副书记
1695860	1696860	到系里的党委副书记,
1696860	1697860	降了两级,
1697860	1699860	但是他后来又生起来了,
1699860	1701860	他生起来怎么生起来呢?
1701860	1702860	就是因为当时主管
1702860	1705860	这个全国教育的这个陈之丽啊,
1705860	1706860	也是普天人,
1706860	1707860	所以这个老乡,
1707860	1708860	但是你研究陈希,
1708860	1710860	就会发现陈希是不讲老乡的,
1710860	1712860	陈希虽然靠了老乡提拔,
1712860	1714860	但是他不靠老乡来,
1714860	1716860	他不怎么喜欢提拔老乡,
1716860	1718860	但有些人是很讲老乡的,
1718860	1721860	在中国这个老乡是很关键,
1721860	1723860	所以你一定要研究他习惯,
1723860	1724860	知道他是哪里出生的,
1724860	1725860	第二个呢,
1725860	1726860	你了解习惯呢,
1726860	1727860	你知道他什么个性,
1727860	1728860	你比如说陈敏儿,
1728860	1730860	你看他是诸记的,
1730860	1731860	诸记呢,
1731860	1732860	很多人说就是少星,
1732860	1733860	下面一个陷阱是,
1733860	1734860	就少星出失业,
1734860	1735860	但是不是的,
1735860	1737860	诸记帮跟这个少星人,
1737860	1739860	完全性格不一样,
1739860	1741860	诸记人更刚意,
1741860	1744860	就是诸记人是南方中人的北方人,
1744860	1746860	更有血性一点,
1746860	1748860	诸记人在浙江呢,
1748860	1749860	又是一个帮派,
1749860	1752860	诸记帮在浙江观察很厉害,
1752860	1755860	所以你看了陈敏儿,
1755860	1756860	你知道他诸记人,
1756860	1758860	也会了解他他晋升路径,
1758860	1760860	诸记老乡对他晋升很大,
1762860	1764860	所以这个王鼎的大学一般,
1764860	1765860	就是在遼宁一个,
1765860	1768860	建筑工程学院读的,
1768860	1769860	他是大专案,
1769860	1770860	还是这个忘记了,
1770860	1771860	反正他的学历是一般的,
1771860	1773860	然后他就是常年在这个建设部,
1773860	1775860	83年就进建设部,
1775860	1777860	然后一直干到,
1777860	1779860	他这个前面晋升的是很慢的,
1779860	1780860	大家知道,
1780860	1781860	一直到99年,
1781860	1782860	他还是那个,
1782860	1783860	一个司的助理巡视员,
1783860	1785860	就是副司机,
1785860	1787860	到了2002年呢,
1787860	1789860	他到新疆去挂职副厅长,
1789860	1791860	新疆建筑厅的副厅长,
1791860	1792860	这是挂职啊,
1792860	1793860	你想想他为了晋升,
1793860	1794860	就跑到新疆这个地方,
1794860	1796860	新疆到现在也很落后,
1796860	1797860	挂职也很辛苦,
1797860	1798860	而且离家那么远,
1798860	1799860	你去他,
1799860	1800860	去他乌鲁木齐,
1800860	1802860	可能比非这个东京还要远,
1804860	1805860	所以他为了晋升啊,
1805860	1806860	没办法,
1808860	1809860	然后到新疆挂职,
1809860	1810860	到副厅,
1810860	1811860	然后到05年,
1811860	1812860	然后就升了,
1812860	1814860	这个稽查办公室的副主任,
1814860	1815860	主持工作,
1815860	1816860	就正司机了,
1816860	1817860	2008年呢,
1817860	1818860	变成人似似的司长了,
1818860	1820860	你一看他这个人似似的司长,
1820860	1821860	就知道他已经进入,
1821860	1822860	核心岗位了,
1823860	1825860	那为什么他这个起飞到,
1825860	1826860	为什么起飞了呢?
1826860	1827860	因为01年,
1827860	1829860	建设部的部长换成了汪光涛,
1830860	1831860	汪光涛01年到,
1833860	1834860	当了建设部长,
1834860	1835860	一直干到08年,
1835860	1837860	所以汪宁在建设部的主要提拔,
1837860	1838860	就是汪光涛手里,
1838860	1840860	汪光涛01年到他02年去挂职,
1840860	1843860	05年主持那个稽查办公室,
1843860	1844860	也是核心岗啊,
1844860	1845860	也是这个主任,
1845860	1846860	部长直接管理的,
1846860	1848860	然后到人似似司长,
1848860	1850860	这个都是汪光涛手下提拔的,
1851860	1853860	汪光涛大家知道他,
1853860	1856860	原来是这个当过,
1856860	1859860	就是他一直在建设部和地方之间横跳,
1859860	1861860	当过哈尔滨的市长,
1861860	1862860	然后当过北京市副市长,
1862860	1863860	又回到建设部来,
1864860	1867860	他也是建设领域的一个老人儿了,
1868860	1869860	然后到了13年的时候,
1869860	1871860	他就是汪宁啊,
1871860	1873860	进行了铸建部的副部长,
1873860	1874860	这时候的部长是谁呢?
1874860	1876860	江伟新就是曾培严的小弟,
1876860	1878860	原来发改体系出来的,
1878860	1879860	主管的副总理呢,
1879860	1880860	是张高丽,
1880860	1882860	在这个就是13年左右呢,
1882860	1883860	住建部的副部长,
1883860	1884860	到这个时候,
1884860	1886860	其实他都是一直在住建部,
1886860	1888860	你看,从83年一直到13年,
1888860	1889860	这左右年,
1890860	1891860	接近30年吧,
1892860	1893860	然后到了,
1893860	1895860	这都是安不救班的部委的,
1895860	1897860	干部的这个经典轨,
1897860	1898860	一般的话,
1898860	1900860	安不救班的就是这么样,
1900860	1901860	一直在一个部委里发展,
1901860	1902860	然后干到副部长,
1902860	1903860	基本上到头了就,
1903860	1904860	但是,
1904860	1905860	15年的时候呢,
1905860	1906860	他发生了,
1906860	1908860	试图发生了这个转变,
1908860	1909860	15年,
1909860	1910860	调到了福建党组织部长,
1910860	1912860	17年当了福州的书记,
1912860	1915860	20年当了福建的省长,
1915860	1918860	21年调到云南街书记,
1918860	1919860	然后他人生,
1919860	1920860	你看,
1920860	1921860	最重要的第二段呢,
1921860	1922860	就是在福建,
1922860	1923860	15年到20年,
1923860	1924860	大概待了6年,
1924860	1926860	当过福州的组织部长,
1926860	1927860	当过福州的书记,
1927860	1928860	这个期间呢,
1928860	1929860	因为大家知道,
1929860	1931860	福建有很多跟习近平的
1931860	1932860	沟通渠道,
1932860	1933860	包括他的老领导,
1933860	1935860	包括那个原来宁德的专员,
1935860	1938860	包括那个原来福州的书记,
1938860	1939860	他的上一任,
1939860	1941860	这两个老爷子都能推荐干部,
1941860	1942860	你跟他沟通好了,
1942860	1944860	包括那个陈希,
1944860	1945860	蔡奇,
1945860	1947860	特别陈希跟福州当地联系,
1947860	1949860	是很多的,
1949860	1952860	因为他当福州组织部长嘛,
1952860	1954860	又接了这个福建的这个东西,
1954860	1955860	跟陈希的这个联系,
1955860	1956860	肯定是很多的,
1956860	1957860	所以在这个中间呢,
1957860	1958860	他打通了,
1958860	1960860	基本上打通了跟习的这个通道,
1960860	1962860	所以到21年呢,
1962860	1963860	接了这个云南的书记,
1963860	1964860	但是王寧呢,
1964860	1966860	在云南的话,
1966860	1967860	因为云南大家知道,
1967860	1968860	这出事的比较多,
1968860	1969860	最近这个李寄衡,
1969860	1971860	大家又要出事了嘛,
1971860	1972860	所以云南的书记,
1972860	1974860	几乎很少有善终的,
1974860	1976860	李寄衡出事呢,
1976860	1978860	我这几天上传了李寄衡的,
1978860	1979860	一个会员视频,
1979860	1980860	大家看看,
1980860	1981860	李寄衡这个人,
1981860	1982860	其实还是比较干事的,
1982860	1984860	在广西的时候,
1984860	1986860	其实干了不少事,
1986860	1988860	然后在云南的时候呢,
1988860	1990860	其实也折腾了不少事,
1990860	1991860	但是呢,
1991860	1992860	像王寧上来之后,
1992860	1993860	被前被云南这个,
1993860	1994860	被云南这个官场的,
1994860	1996860	这种情况这个,
1996860	1997860	下坏了估计,
1997860	1998860	省委书记,
1998860	1999860	云南省委书记,
1999860	2000860	没落马的话,
2000860	2001860	没几个了,
2001860	2003860	陈豪这次可能也被牵扯了,
2003860	2005860	因为抓住了一个关键商人,
2005860	2006860	同时交代了李寄衡,
2006860	2007860	也交代了陈豪,
2007860	2008860	但陈豪上面,
2008860	2010860	现在陈豪上面的人,
2010860	2011860	还都比较,
2011860	2012860	还都在呢,
2012860	2013860	所以陈豪,
2013860	2015860	陈豪这个不知怎么样,
2015860	2017860	但是王寧估计被下坏了,
2017860	2019860	谢谢雪人飞骨,
2019860	2021860	他下坏了之后就做事,
2021860	2023860	就是没有什么破例,
2023860	2025860	这种部委出来的一般也是这样,
2025860	2027860	所以他在云南的影响力,
2027860	2029860	也就那么一样,
2029860	2030860	反正马上到点了,
2030860	2032860	王寧马上到点,
2032860	2034860	这是典型的一个从部委干部,
2034860	2036860	但是他比较奇怪的是切换,
2036860	2038860	切换塞到他很成功,
2038860	2040860	第二个大家看他早期的这个,
2040860	2041860	经历你看,
2041860	2042860	折腐这么多年,
2042860	2044860	所以不要着急,
2044860	2046860	他解决富庭花了十三年,
2046860	2048860	花了十六年,
2048860	2050860	第二个就是,
2050860	2052860	咱们讲一下贵州的徐陵,
2052860	2054860	徐陵是六三年六月的,
2054860	2057860	然后是上海这个南疆人,
2057860	2059860	上海十大毕业的,
2059860	2060860	他是大专,
2060860	2062860	徐陵的专业是不高的,
2062860	2064860	他初始学历就是大专,
2064860	2066860	他一毕业的时候,
2066860	2067860	82年的时候,
2067860	2069860	是一个中学老师,
2069860	2071860	当着那个中学的团委书记,
2071860	2072860	因为大家知道,
2072860	2073860	一般那个县里,
2073860	2075860	经常去这个中学里面,
2075860	2076860	他是团委书记,
2076860	2078860	所以他到了团线委书记,
2078860	2079860	从团线委书记,
2079860	2081860	转港当那个县里的书记,
2081860	2083860	南疆是上海下面老一个县,
2083860	2084860	后来给合并了吧,
2084860	2086860	所以后来就当了这个
2086860	2087860	南疆的县委常委,
2087860	2088860	征严市主任,
2088860	2090860	估计这小子挺能写吧,
2090860	2091860	然后92年的时候,
2091860	2093860	当了副县长,
2093860	2094860	95年的时候呢,
2094860	2097860	就是到了嘉定区当副书记,
2097860	2099860	这就副厅级了嘛,
2099860	2100860	中间呢,
2100860	2102860	他到西藏的日卡泽呢,
2102860	2104860	去这个叫元藏国,
2104860	2106860	97年了当了这个,
2106860	2108860	上海农工商公司的总经理,
2108860	2110860	然后来又升到董事长,
2110860	2111860	农工商集团在,
2111860	2112860	知道上海农委下面的,
2112860	2113860	知道吧,
2113860	2115860	所以在这个阶段呢,
2115860	2116860	主要提拔他的谁呢,
2116860	2118860	就是孟建柱,
2118860	2119860	因为这个,
2119860	2121860	他一直在这个交线嘛,
2121860	2122860	另外一直在农工商,
2122860	2123860	这个农业系统,
2123860	2125860	当时上海农委,
2125860	2127860	主要是孟建柱在管,
2127860	2129860	后来这个,
2129860	2131860	这个这个,
2131860	2133860	孟建柱后来当了副市长,
2133860	2134860	管农口,
2134860	2135860	然后到03年呢,
2135860	2136860	这个徐陵呢,
2136860	2137860	就到了这个民政,
2137860	2138860	民政局当局长,
2138860	2139860	大家知道那个,
2139860	2140860	01年左右,
2140860	2141860	孟建柱就走了,
2141860	2142860	因为跟那个谁啊,
2142860	2143860	跟黄菊还是,
2143860	2145860	陈良宇那是竞争啊,
2145860	2146860	跟黄菊应该是竞争,
2146860	2147860	上海的书记没竞争过,
2147860	2149860	就把他安排到江西去了,
2149860	2150860	这时候相当于,
2150860	2151860	徐陵在上海,
2151860	2152860	就没有老板了,
2152860	2153860	他腿断了,
2153860	2154860	腿断了,
2154860	2155860	但是他也是正听己,
2155860	2156860	就是,
2156860	2157860	所以你看,
2158860	2159860	徐陵一直是边缘化的,
2159860	2160860	因为陈良宇,
2160860	2161860	跟黄菊这个派系,
2161860	2162860	本身就不喜欢孟建柱,
2162860	2164860	所以他一直是被边缘化的,
2164860	2166860	所以他03年当民主局局长,
2166860	2167860	07年呢,
2167860	2168860	就是你看这个,
2168860	2169860	他政局这么多年了,
2169860	2171860	只给他搞了个农委主任,
2171860	2173860	所以你看,
2173860	2174860	他就是这个,
2174860	2176860	在陈良宇专政的,
2176860	2177860	当政的时候,
2177860	2179860	徐陵是比较边缘化的,
2179860	2181860	但是07年2月,
2181860	2182860	他还是农委主任,
2182860	2183860	但是这个时候,
2183860	2184860	大家知道,
2184860	2185860	07年3月份的时候,
2185860	2186860	上海来了一个新书记,
2186860	2187860	就是陈良宇出事了,
2187860	2189860	上海来了个书记叫习近平,
2189860	2191860	所以5月份的上海市委,
2191860	2194860	他就当选了上海市委的常委,
2194860	2196860	当时是习近平介绍他的时候,
2196860	2198860	当时大家有没有印象不知道,
2198860	2199860	就说,
2199860	2201860	这个是我们最年轻的市委常委,
2201860	2202860	另外呢,
2202860	2203860	他说,
2203860	2204860	他支援过西藏,
2204860	2205860	讲了习近平介绍他的时候,
2205860	2206860	讲了这两句话,
2206860	2207860	所以,
2207860	2208860	大家看,
2208860	2209860	徐陵是跟习近平有,
2209860	2210860	有这个直接的,
2210860	2211860	这个,
2211860	2212860	公事关系的,
2212860	2213860	虽然很短,
2213860	2214860	大概半年时间,
2214860	2215860	第二个,
2216860	2218860	然后为什么习近平解决他呢?
2218860	2219860	因为他的级别是政庭级,
2219860	2220860	是资历都够了,
2220860	2221860	另外呢,
2221860	2222860	他肯定是跟,
2222860	2224860	跟这个谁啊?
2224860	2226860	跟这个陈,
2226860	2228860	跟这个陈良宇不是一波的,
2228860	2229860	你提拔他,
2229860	2230860	不用担心,
2230860	2231860	提拔错了,
2231860	2232860	你别提拔个人,
2232860	2233860	你自己好不容易提拔个人,
2233860	2234860	结果发现,
2234860	2235860	这个是陈良宇的人,
2235860	2236860	哪天还把他弄下去?
2236860	2237860	所以,
2237860	2238860	从这个之后呢,
2238860	2239860	他就进入市委常委了,
2239860	2240860	后来兼了普通的书记,
2240860	2242860	当了市委宣传部部长,
2242860	2244860	13年当了市委宣传部部长,
2244860	2245860	15年呢,
2245860	2246860	他就调到了中央网信办,
2246860	2247860	当副主任,
2247860	2248860	为什么这个时候调他呢?
2248860	2249860	因为从 15年,
2249860	2250860	16年开始,
2250860	2252860	习近平有了人事权,
2252860	2253860	在这个之前呢,
2253860	2254860	习近平其实用人,
2254860	2255860	其实小心翼翼的,
2255860	2257860	你观察习近平用人啊,
2257860	2258860	就发现他,
2258860	2259860	一二,
2259860	2260860	一三年用了一波人,
2260860	2261860	这是他最铁的,
2261860	2262860	和,
2262860	2263860	就是李强成面这波人,
2263860	2264860	到14年,
2264860	2266860	是把这个,
2266860	2267860	黄昆明,
2267860	2269860	调到中宣部,
2269860	2270860	然后把这个蔡奇,
2270860	2271860	调到国安办,
2271860	2272860	这一波人,
2272860	2273860	基本上是他最铁的,
2273860	2274860	一次15年,
2274860	2276860	到1617年又用了一波人,
2276860	2277860	这个就是他,
2277860	2278860	那个同心园的第二圈,
2278860	2280860	徐陵就属于这个第二圈,
2280860	2282860	但是没给他解决那个,
2282860	2283860	那个正部级,
2283860	2284860	到了16年,
2284860	2285860	6月呢,
2285860	2287860	就是他接替了,
2287860	2288860	那个网信办主任,
2288860	2290860	他到网信办中间呢,
2290860	2291860	主要当时的主任,
2291860	2292860	是卢伟,
2292860	2293860	大家知道卢伟,
